"created_at","modified_at","id","pincode","district","country","idirect_state","cersai_state"
"","",14768,"341509","NAGAUR","INDIA","RAJASTHAN","RJ"
"","",14769,"341514","NAGAUR","INDIA","RAJASTHAN","RJ"
"","",14770,"305413","NAGAUR","INDIA","RAJASTHAN","RJ"
"","",14771,"342902","NAGAUR","INDIA","RAJASTHAN","RJ"
"","",14772,"441210","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14773,"441214","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14774,"441301","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14775,"441302","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14776,"441303","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14777,"441304","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14778,"441305","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14779,"441306","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14780,"441401","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14781,"441404","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14782,"441501","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14783,"441502","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14784,"411502","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14785,"440004","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14786,"440009","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14787,"440011","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14788,"440028","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14789,"440029","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14790,"441002","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14791,"441100","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14792,"441115","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14793,"441117","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14794,"441130","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14795,"441131","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14796,"441136","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14797,"441211","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14798,"441409","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14799,"440002","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14800,"440003","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14801,"440005","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14802,"440006","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14803,"440007","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14804,"440012","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14805,"440013","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14806,"440014","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14807,"440015","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14808,"440017","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14809,"440019","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14810,"440021","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14811,"440022","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14812,"440023","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14813,"440024","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14814,"440025","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14815,"440026","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14816,"440027","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14817,"440030","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14818,"440032","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14819,"440033","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14820,"440034","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14821,"440035","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14822,"440036","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14823,"440037","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14824,"441001","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14825,"441101","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14826,"441102","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14827,"441103","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14828,"441104","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14829,"441105","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14830,"441106","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14831,"441107","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14832,"441108","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14833,"441109","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14834,"441110","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14835,"441111","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14836,"441112","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14837,"441113","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14838,"441122","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14839,"441123","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14840,"441201","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14841,"441202","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14842,"441203","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14843,"441204","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14844,"441114","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14845,"441408","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14846,"446104","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14847,"441015","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14848,"441135","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14849,"441504","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14850,"440020","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14851,"440010","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14852,"440016","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14853,"440018","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14854,"440008","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14855,"440001","NAGPUR","INDIA","MAHARASHTRA","MH"
"","",14856,"263001","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14857,"263002","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14858,"263162","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14859,"244713","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14860,"262404","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14861,"263135","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14862,"244715","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14863,"244716","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14864,"262402","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14865,"247715","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14866,"244711","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14867,"263143","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14868,"263155","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14869,"263163","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14870,"262134","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14871,"263131","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14872,"263126","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14873,"263127","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14874,"263128","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14875,"262582","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14876,"263129","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14877,"263133","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14878,"263141","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14879,"263144","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14880,"263164","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14881,"263301","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14882,"263402","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14883,"263531","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14884,"263831","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14885,"263132","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14886,"263134","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14887,"263136","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14888,"263137","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14889,"263138","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14890,"263140","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14891,"263142","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14892,"263156","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14893,"263157","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14894,"263158","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14895,"263159","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14896,"263139","NAINITAL","INDIA","UTTARAKHAND","UA"
"","",14897,"803103","NALANDA","INDIA","BIHAR","BR"
"","",14898,"803204","NALANDA","INDIA","BIHAR","BR"
"","",14899,"803316","NALANDA","INDIA","BIHAR","BR"
"","",14900,"801305","NALANDA","INDIA","BIHAR","BR"
"","",14901,"801302","NALANDA","INDIA","BIHAR","BR"
"","",14902,"803232","NALANDA","INDIA","BIHAR","BR"
"","",14903,"801021","NALANDA","INDIA","BIHAR","BR"
"","",14904,"803004","NALANDA","INDIA","BIHAR","BR"
"","",14905,"803167","NALANDA","INDIA","BIHAR","BR"
"","",14906,"803443","NALANDA","INDIA","BIHAR","BR"
"","",14907,"804414","NALANDA","INDIA","BIHAR","BR"
"","",14908,"811104","NALANDA","INDIA","BIHAR","BR"
"","",14909,"811108","NALANDA","INDIA","BIHAR","BR"
"","",14910,"803101","NALANDA","INDIA","BIHAR","BR"
"","",14911,"804305","NALANDA","INDIA","BIHAR","BR"
"","",14912,"801301","NALANDA","INDIA","BIHAR","BR"
"","",14913,"801303","NALANDA","INDIA","BIHAR","BR"
"","",14914,"801304","NALANDA","INDIA","BIHAR","BR"
"","",14915,"801306","NALANDA","INDIA","BIHAR","BR"
"","",14916,"801307","NALANDA","INDIA","BIHAR","BR"
"","",14917,"803107","NALANDA","INDIA","BIHAR","BR"
"","",14918,"803108","NALANDA","INDIA","BIHAR","BR"
"","",14919,"803109","NALANDA","INDIA","BIHAR","BR"
"","",14920,"803110","NALANDA","INDIA","BIHAR","BR"
"","",14921,"803111","NALANDA","INDIA","BIHAR","BR"
"","",14922,"803113","NALANDA","INDIA","BIHAR","BR"
"","",14923,"803114","NALANDA","INDIA","BIHAR","BR"
"","",14924,"803115","NALANDA","INDIA","BIHAR","BR"
"","",14925,"803116","NALANDA","INDIA","BIHAR","BR"
"","",14926,"803117","NALANDA","INDIA","BIHAR","BR"
"","",14927,"803118","NALANDA","INDIA","BIHAR","BR"
"","",14928,"803119","NALANDA","INDIA","BIHAR","BR"
"","",14929,"803120","NALANDA","INDIA","BIHAR","BR"
"","",14930,"803121","NALANDA","INDIA","BIHAR","BR"
"","",14931,"803216","NALANDA","INDIA","BIHAR","BR"
"","",14932,"805105","NALANDA","INDIA","BIHAR","BR"
"","",14933,"801802","NALANDA","INDIA","BIHAR","BR"
"","",14934,"802105","NALANDA","INDIA","BIHAR","BR"
"","",14935,"803122","NALANDA","INDIA","BIHAR","BR"
"","",14936,"803123","NALANDA","INDIA","BIHAR","BR"
"","",14937,"803126","NALANDA","INDIA","BIHAR","BR"
"","",14938,"803220","NALANDA","INDIA","BIHAR","BR"
"","",14939,"804431","NALANDA","INDIA","BIHAR","BR"
"","",14940,"801311","NALANDA","INDIA","BIHAR","BR"
"","",14941,"808107","NALANDA","INDIA","BIHAR","BR"
"","",14942,"811113","NALANDA","INDIA","BIHAR","BR"
"","",14943,"781371","NALBARI","INDIA","ASSAM","AS"
"","",14944,"781138","NALBARI","INDIA","ASSAM","AS"
"","",14945,"781310","NALBARI","INDIA","ASSAM","AS"
"","",14946,"781334","NALBARI","INDIA","ASSAM","AS"
"","",14947,"781335","NALBARI","INDIA","ASSAM","AS"
"","",14948,"781337","NALBARI","INDIA","ASSAM","AS"
"","",14949,"781338","NALBARI","INDIA","ASSAM","AS"
"","",14950,"781339","NALBARI","INDIA","ASSAM","AS"
"","",14951,"781340","NALBARI","INDIA","ASSAM","AS"
"","",14952,"781341","NALBARI","INDIA","ASSAM","AS"
"","",14953,"781347","NALBARI","INDIA","ASSAM","AS"
"","",14954,"781348","NALBARI","INDIA","ASSAM","AS"
"","",14955,"781349","NALBARI","INDIA","ASSAM","AS"
"","",14956,"781350","NALBARI","INDIA","ASSAM","AS"
"","",14957,"781351","NALBARI","INDIA","ASSAM","AS"
"","",14958,"781353","NALBARI","INDIA","ASSAM","AS"
"","",14959,"781355","NALBARI","INDIA","ASSAM","AS"
"","",14960,"781369","NALBARI","INDIA","ASSAM","AS"
"","",14961,"781370","NALBARI","INDIA","ASSAM","AS"
"","",14962,"781374","NALBARI","INDIA","ASSAM","AS"
"","",14963,"781378","NALBARI","INDIA","ASSAM","AS"
"","",14964,"789137","NALBARI","INDIA","ASSAM","AS"
"","",14965,"789136","NALBARI","INDIA","ASSAM","AS"
"","",14966,"781358","NALBARI","INDIA","ASSAM","AS"
"","",14967,"781363","NALBARI","INDIA","ASSAM","AS"
"","",14968,"781126","NALBARI","INDIA","ASSAM","AS"
"","",14969,"781303","NALBARI","INDIA","ASSAM","AS"
"","",14970,"781304","NALBARI","INDIA","ASSAM","AS"
"","",14971,"781306","NALBARI","INDIA","ASSAM","AS"
"","",14972,"781312","NALBARI","INDIA","ASSAM","AS"
"","",14973,"508002","NALGONDA","INDIA","TELANGANA","TS"
"","",14974,"508004","NALGONDA","INDIA","TELANGANA","TS"
"","",14975,"508114","NALGONDA","INDIA","TELANGANA","TS"
"","",14976,"508005","NALGONDA","INDIA","TELANGANA","TS"
"","",14977,"508225","NALGONDA","INDIA","TELANGANA","TS"
"","",14978,"508202","NALGONDA","INDIA","TELANGANA","TS"
"","",14979,"508205","NALGONDA","INDIA","TELANGANA","TS"
"","",14980,"508208","NALGONDA","INDIA","TELANGANA","TS"
"","",14981,"508210","NALGONDA","INDIA","TELANGANA","TS"
"","",14982,"508211","NALGONDA","INDIA","TELANGANA","TS"
"","",14983,"508217","NALGONDA","INDIA","TELANGANA","TS"
"","",14984,"508243","NALGONDA","INDIA","TELANGANA","TS"
"","",14985,"508244","NALGONDA","INDIA","TELANGANA","TS"
"","",14986,"508245","NALGONDA","INDIA","TELANGANA","TS"
"","",14987,"508247","NALGONDA","INDIA","TELANGANA","TS"
"","",14988,"508248","NALGONDA","INDIA","TELANGANA","TS"
"","",14989,"508250","NALGONDA","INDIA","TELANGANA","TS"
"","",14990,"508254","NALGONDA","INDIA","TELANGANA","TS"
"","",14991,"508255","NALGONDA","INDIA","TELANGANA","TS"
"","",14992,"508256","NALGONDA","INDIA","TELANGANA","TS"
"","",14993,"508257","NALGONDA","INDIA","TELANGANA","TS"
"","",14994,"508258","NALGONDA","INDIA","TELANGANA","TS"
"","",14995,"508266","NALGONDA","INDIA","TELANGANA","TS"
"","",14996,"508278","NALGONDA","INDIA","TELANGANA","TS"
"","",14997,"508355","NALGONDA","INDIA","TELANGANA","TS"
"","",14998,"508373","NALGONDA","INDIA","TELANGANA","TS"
"","",14999,"508374","NALGONDA","INDIA","TELANGANA","TS"
"","",15000,"508376","NALGONDA","INDIA","TELANGANA","TS"
"","",15001,"508377","NALGONDA","INDIA","TELANGANA","TS"
"","",15002,"508006","NALGONDA","INDIA","TELANGANA","TS"
"","",15003,"508203","NALGONDA","INDIA","TELANGANA","TS"
"","",15004,"508222","NALGONDA","INDIA","TELANGANA","TS"
"","",15005,"508228","NALGONDA","INDIA","TELANGANA","TS"
"","",15006,"508123","NALGONDA","INDIA","TELANGANA","TS"
"","",15007,"508216","NALGONDA","INDIA","TELANGANA","TS"
"","",15008,"508220","NALGONDA","INDIA","TELANGANA","TS"
"","",15009,"508242","NALGONDA","INDIA","TELANGANA","TS"
"","",15010,"508287","NALGONDA","INDIA","TELANGANA","TS"
"","",15011,"508290","NALGONDA","INDIA","TELANGANA","TS"
"","",15012,"508291","NALGONDA","INDIA","TELANGANA","TS"
"","",15013,"508299","NALGONDA","INDIA","TELANGANA","TS"
"","",15014,"508347","NALGONDA","INDIA","TELANGANA","TS"
"","",15015,"508524","NALGONDA","INDIA","TELANGANA","TS"
"","",15016,"508582","NALGONDA","INDIA","TELANGANA","TS"
"","",15017,"508724","NALGONDA","INDIA","TELANGANA","TS"
"","",15018,"508207","NALGONDA","INDIA","TELANGANA","TS"
"","",15019,"508001","NALGONDA","INDIA","TELANGANA","TS"
"","",15020,"637503","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15021,"637505","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15022,"638006","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15023,"638007","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15024,"638008","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15025,"638010","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15026,"638181","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15027,"638182","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15028,"638183","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15029,"636118","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15030,"636142","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15031,"636202","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15032,"636301","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15033,"637002","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15034,"637003","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15035,"637013","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15036,"637014","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15037,"637015","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15038,"637017","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15039,"637018","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15040,"637019","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15041,"637020","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15042,"637021","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15043,"637201","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15044,"637202","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15045,"637203","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15046,"637204","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15047,"637205","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15048,"637206","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15049,"637207","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15050,"637208","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15051,"637209","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15052,"637210","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15053,"637212","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15054,"637213","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15055,"637214","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15056,"637215","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15057,"637302","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15058,"637304","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15059,"637401","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15060,"637402","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15061,"637403","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15062,"637404","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15063,"637405","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15064,"637406","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15065,"637407","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15066,"637408","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15067,"637409","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15068,"637410","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15069,"637411","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15070,"637412","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15071,"632412","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15072,"636408","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15073,"637265","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15074,"637211","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15075,"636407","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15076,"637415","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15077,"637001","NAMAKKAL","INDIA","TAMIL NADU","TN"
"","",15078,"792105","NAMSAI","INDIA","ARUNACHAL PRADESH","AR"
"","",15079,"792103","NAMSAI","INDIA","ARUNACHAL PRADESH","AR"
"","",15080,"430805","NANDED","INDIA","MAHARASHTRA","MH"
"","",15081,"431022","NANDED","INDIA","MAHARASHTRA","MH"
"","",15082,"431171","NANDED","INDIA","MAHARASHTRA","MH"
"","",15083,"431221","NANDED","INDIA","MAHARASHTRA","MH"
"","",15084,"431315","NANDED","INDIA","MAHARASHTRA","MH"
"","",15085,"431608","NANDED","INDIA","MAHARASHTRA","MH"
"","",15086,"431646","NANDED","INDIA","MAHARASHTRA","MH"
"","",15087,"431725","NANDED","INDIA","MAHARASHTRA","MH"
"","",15088,"431732","NANDED","INDIA","MAHARASHTRA","MH"
"","",15089,"431709","NANDED","INDIA","MAHARASHTRA","MH"
"","",15090,"431710","NANDED","INDIA","MAHARASHTRA","MH"
"","",15091,"431711","NANDED","INDIA","MAHARASHTRA","MH"
"","",15092,"431815","NANDED","INDIA","MAHARASHTRA","MH"
"","",15093,"431865","NANDED","INDIA","MAHARASHTRA","MH"
"","",15094,"434716","NANDED","INDIA","MAHARASHTRA","MH"
"","",15095,"434746","NANDED","INDIA","MAHARASHTRA","MH"
"","",15096,"434802","NANDED","INDIA","MAHARASHTRA","MH"
"","",15097,"431712","NANDED","INDIA","MAHARASHTRA","MH"
"","",15098,"431713","NANDED","INDIA","MAHARASHTRA","MH"
"","",15099,"431714","NANDED","INDIA","MAHARASHTRA","MH"
"","",15100,"431715","NANDED","INDIA","MAHARASHTRA","MH"
"","",15101,"431716","NANDED","INDIA","MAHARASHTRA","MH"
"","",15102,"431717","NANDED","INDIA","MAHARASHTRA","MH"
"","",15103,"431718","NANDED","INDIA","MAHARASHTRA","MH"
"","",15104,"431719","NANDED","INDIA","MAHARASHTRA","MH"
"","",15105,"431721","NANDED","INDIA","MAHARASHTRA","MH"
"","",15106,"431722","NANDED","INDIA","MAHARASHTRA","MH"
"","",15107,"431723","NANDED","INDIA","MAHARASHTRA","MH"
"","",15108,"431731","NANDED","INDIA","MAHARASHTRA","MH"
"","",15109,"431736","NANDED","INDIA","MAHARASHTRA","MH"
"","",15110,"431741","NANDED","INDIA","MAHARASHTRA","MH"
"","",15111,"431742","NANDED","INDIA","MAHARASHTRA","MH"
"","",15112,"431743","NANDED","INDIA","MAHARASHTRA","MH"
"","",15113,"431745","NANDED","INDIA","MAHARASHTRA","MH"
"","",15114,"431746","NANDED","INDIA","MAHARASHTRA","MH"
"","",15115,"431750","NANDED","INDIA","MAHARASHTRA","MH"
"","",15116,"431801","NANDED","INDIA","MAHARASHTRA","MH"
"","",15117,"431802","NANDED","INDIA","MAHARASHTRA","MH"
"","",15118,"431803","NANDED","INDIA","MAHARASHTRA","MH"
"","",15119,"431804","NANDED","INDIA","MAHARASHTRA","MH"
"","",15120,"431805","NANDED","INDIA","MAHARASHTRA","MH"
"","",15121,"431806","NANDED","INDIA","MAHARASHTRA","MH"
"","",15122,"431807","NANDED","INDIA","MAHARASHTRA","MH"
"","",15123,"431808","NANDED","INDIA","MAHARASHTRA","MH"
"","",15124,"431809","NANDED","INDIA","MAHARASHTRA","MH"
"","",15125,"431810","NANDED","INDIA","MAHARASHTRA","MH"
"","",15126,"431811","NANDED","INDIA","MAHARASHTRA","MH"
"","",15127,"431724","NANDED","INDIA","MAHARASHTRA","MH"
"","",15128,"431790","NANDED","INDIA","MAHARASHTRA","MH"
"","",15129,"431812","NANDED","INDIA","MAHARASHTRA","MH"
"","",15130,"436160","NANDED","INDIA","MAHARASHTRA","MH"
"","",15131,"431771","NANDED","INDIA","MAHARASHTRA","MH"
"","",15132,"437804","NANDED","INDIA","MAHARASHTRA","MH"
"","",15133,"431603","NANDED","INDIA","MAHARASHTRA","MH"
"","",15134,"431604","NANDED","INDIA","MAHARASHTRA","MH"
"","",15135,"431605","NANDED","INDIA","MAHARASHTRA","MH"
"","",15136,"431606","NANDED","INDIA","MAHARASHTRA","MH"
"","",15137,"431704","NANDED","INDIA","MAHARASHTRA","MH"
"","",15138,"431707","NANDED","INDIA","MAHARASHTRA","MH"
"","",15139,"431708","NANDED","INDIA","MAHARASHTRA","MH"
"","",15140,"434180","NANDED","INDIA","MAHARASHTRA","MH"
"","",15141,"431602","NANDED","INDIA","MAHARASHTRA","MH"
"","",15142,"431601","NANDED","INDIA","MAHARASHTRA","MH"
"","",15143,"425400","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15144,"425440","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15145,"425448","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15146,"425522","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15147,"425541","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15148,"425914","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15149,"455409","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15150,"425409","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15151,"425411","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15152,"425412","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15153,"425413","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15154,"425414","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15155,"425415","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15156,"425417","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15157,"425410","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15158,"425418","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15159,"425419","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15160,"425422","NANDURBAR","INDIA","MAHARASHTRA","MH"
"","",15161,"425423","NANDURBAR","INDIA","MAHARASHTRA","MH"
